user_id,age_group,skin_type,acne_severity,breakout_location,product_sensitivity,allergen,skin_concern,acne_type,humidity,pollution,temperature,hormonal_phase,recommended_treatment
U0774,35-44,Combination,Moderate,All over face,Sometimes reacts,Fragrance,Oily/Shiny skin,Cyst,Medium,Low,Moderate,Ovulation,Retinoid Treatment
U0064,18-24,Combination,Mild,T-Zone (forehead/nose),Rarely reacts,None,Anti-aging,Blackheads,Low,Low,Cold,Menstrual,Niacinamide Serum
U0005,45+,Dry,Moderate,T-Zone (forehead/nose),Often reacts,Alcohol,Dryness or flakiness,Pustules,Low,Low,Cold,None,Soothing Cleanser
U1004,35-44,Dry,Moderate,Jawline and chin,Rarely reacts,Fragrance,Dark spots/Uneven tone,Papules,High,Medium,Cold,Follicular,Niacinamide Serum
U1330,13-17,Dry,Moderate,Jawline and chin,Often reacts,,Dryness or flakiness,Papules,Low,Low,Cold,Follicular,Soothing Cleanser
U0264,35-44,Dry,Mild,,Often reacts,None,Large pores,Blackheads,Low,High,Hot,Follicular,Soothing Cleanser
U1209,35-44,Sensitive,Mild,Jawline and chin,Often reacts,,Anti-aging,Cyst,Low,Medium,Moderate,None,Retinoid Treatment
U1399,18-24,Dry,Mild,Jawline and chin,Sometimes reacts,Alcohol,Large pores,Blackheads,Low,Low,Cold,None,Niacinamide Serum
U0444,45+,Normal,Moderate,All over face,Sometimes reacts,Parabens,Large pores,Papules,Low,Low,Moderate,Luteal,Niacinamide Serum
U1003,13-17,Dry,Mild,All over face,Often reacts,None,Large pores,Pustules,Medium,Low,Hot,None,Soothing Cleanser
U1078,18-24,Combination,Severe,T-Zone (forehead/nose),Sometimes reacts,Parabens,Dark spots/Uneven tone,Cyst,Low,High,Cold,Follicular,Retinoid Treatment
U0838,35-44,Combination,Mild,Cheeks and jawline,Sometimes reacts,Alcohol,Dark spots/Uneven tone,Blackheads,High,Medium,Cold,Luteal,Niacinamide Serum
U1369,45+,Combination,Mild,All over face,Sometimes reacts,Fragrance,Anti-aging,Blackheads,Low,High,Moderate,Follicular,BHA Exfoliant
U0305,25-34,Dry,Severe,Cheeks and jawline,Rarely reacts,Fragrance,Dryness or flakiness,Papules,Medium,Low,Hot,Ovulation,Retinoid Treatment
U1199,18-24,Dry,Mild,All over face,Often reacts,Alcohol,Dark spots/Uneven tone,Blackheads,Low,Medium,Cold,None,Soothing Cleanser
U0314,13-17,Oily,Mild,,Rarely reacts,,Large pores,Blackheads,Low,High,Cold,Menstrual,Niacinamide Serum
U0150,25-34,Combination,Moderate,T-Zone (forehead/nose),Sometimes reacts,Parabens,Dark spots/Uneven tone,Blackheads,High,Medium,Moderate,Menstrual,Niacinamide Serum
U1149,35-44,Oily,Moderate,Cheeks and jawline,Rarely reacts,None,Oily/Shiny skin,Cyst,High,Medium,Hot,Follicular,Benzoyl Peroxide Treatment
U0575,18-24,Oily,Mild,All over face,Sometimes reacts,Parabens,Anti-aging,Blackheads,Low,Low,Cold,Menstrual,Niacinamide Serum
U0051,35-44,Dry,Moderate,T-Zone (forehead/nose),Sometimes reacts,None,Large pores,Papules,High,Low,Cold,Luteal,Niacinamide Serum
U1223,18-24,Sensitive,Severe,Cheeks and jawline,Rarely reacts,Parabens,Dark spots/Uneven tone,Pustules,High,Low,Cold,None,Retinoid Treatment
U0727,45+,Oily,Moderate,Jawline and chin,Rarely reacts,Sulfates,Anti-aging,Cyst,Low,Low,Hot,Follicular,Retinoid Treatment
U0834,35-44,Oily,Severe,All over face,Often reacts,None,Large pores,Papules,Low,High,Moderate,Luteal,Retinoid Treatment
U1116,18-24,Dry,Severe,All over face,Often reacts,Parabens,Anti-aging,Cyst,Medium,Low,Moderate,None,Retinoid Treatment
U1167,45+,Sensitive,Severe,Jawline and chin,Rarely reacts,Alcohol,Dryness or flakiness,Cyst,High,Low,Hot,None,Retinoid Treatment
U0471,25-34,Oily,Moderate,,Often reacts,,Dryness or flakiness,Whiteheads,Low,High,Moderate,,Soothing Cleanser
U0972,13-17,Combination,Mild,T-Zone (forehead/nose),Often reacts,Alcohol,Acne and breakouts,Whiteheads,Low,Low,Cold,Luteal,Soothing Cleanser
U0654,13-17,Sensitive,Moderate,Cheeks and jawline,Often reacts,Fragrance,Large pores,Pustules,High,High,Cold,Follicular,Soothing Cleanser
U0400,25-34,Normal,Moderate,Cheeks and jawline,Sometimes reacts,Parabens,Dryness or flakiness,Papules,High,High,Cold,None,Salicylic Acid Cleanser
U0512,25-34,Sensitive,Severe,All over face,Sometimes reacts,None,Large pores,Cyst,High,Medium,Cold,None,Benzoyl Peroxide Treatment
U0321,18-24,Oily,Moderate,Jawline and chin,Sometimes reacts,Sulfates,Acne and breakouts,Blackheads,Medium,Medium,Moderate,Follicular,Niacinamide Serum
U0020,35-44,Dry,Mild,T-Zone (forehead/nose),,None,Acne and breakouts,Papules,Low,High,Hot,Follicular,Gentle Hydrating Cleanser
U0685,45+,Dry,Moderate,Jawline and chin,Sometimes reacts,Parabens,Dark spots/Uneven tone,Blackheads,Medium,High,Hot,None,Niacinamide Serum
U0036,35-44,Normal,Mild,All over face,Often reacts,Fragrance,Dryness or flakiness,Whiteheads,Low,High,Moderate,Luteal,Soothing Cleanser
U0903,18-24,Oily,Severe,Cheeks and jawline,Sometimes reacts,Parabens,Oily/Shiny skin,Papules,Medium,High,Moderate,Menstrual,Retinoid Treatment
U0828,18-24,Combination,Mild,Jawline and chin,Rarely reacts,,Large pores,Blackheads,Medium,High,Cold,None,Niacinamide Serum
U1374,25-34,Sensitive,Severe,Jawline and chin,Rarely reacts,Alcohol,Anti-aging,Pustules,Low,Medium,Hot,Menstrual,Retinoid Treatment
U0408,35-44,Dry,Moderate,T-Zone (forehead/nose),Often reacts,Parabens,Large pores,Blackheads,High,Low,Hot,,Soothing Cleanser
U0921,25-34,Dry,Mild,Cheeks and jawline,Rarely reacts,Fragrance,Oily/Shiny skin,Blackheads,Medium,Low,Hot,None,Gentle Hydrating Cleanser
U0538,35-44,Combination,Moderate,T-Zone (forehead/nose),Rarely reacts,Fragrance,Large pores,Pustules,High,Medium,Cold,None,Oil Control Moisturizer
U0759,18-24,Oily,Mild,Cheeks and jawline,Rarely reacts,None,Acne and breakouts,Whiteheads,Medium,Medium,Cold,Luteal,Niacinamide Serum
U1063,45+,Combination,Moderate,T-Zone (forehead/nose),Often reacts,Sulfates,Dark spots/Uneven tone,Cyst,Medium,Low,Hot,Follicular,Retinoid Treatment
U0246,25-34,Normal,Severe,T-Zone (forehead/nose),Rarely reacts,Alcohol,Dryness or flakiness,Cyst,Low,Low,Moderate,Luteal,Retinoid Treatment
U1128,45+,Sensitive,Mild,Cheeks and jawline,Sometimes reacts,Parabens,Dark spots/Uneven tone,Blackheads,High,Low,Cold,Menstrual,Soothing Cleanser
U0785,18-24,Combination,Mild,Jawline and chin,Sometimes reacts,Alcohol,Acne and breakouts,Blackheads,Low,High,Moderate,Luteal,Niacinamide Serum
U0490,45+,Combination,Mild,Jawline and chin,Rarely reacts,Alcohol,Oily/Shiny skin,Blackheads,High,Low,Hot,None,Niacinamide Serum
U0155,18-24,Sensitive,Severe,All over face,Sometimes reacts,Parabens,Acne and breakouts,Cyst,High,Low,Hot,Menstrual,Retinoid Treatment
U0962,35-44,Oily,Moderate,All over face,Often reacts,Alcohol,Anti-aging,Blackheads,Medium,Medium,Moderate,Luteal,Soothing Cleanser
U0854,25-34,Normal,Moderate,Cheeks and jawline,Rarely reacts,Fragrance,Anti-aging,Papules,Low,Low,Cold,Luteal,Niacinamide Serum
U0626,13-17,Normal,Mild,Cheeks and jawline,Rarely reacts,Alcohol,Dryness or flakiness,Papules,Low,High,Cold,None,Gentle Hydrating Cleanser
U0686,45+,Dry,Severe,Jawline and chin,Rarely reacts,Parabens,Acne and breakouts,Cyst,Low,High,Moderate,None,Retinoid Treatment
U0570,18-24,Sensitive,Mild,T-Zone (forehead/nose),,None,Acne and breakouts,Pustules,Low,High,Hot,Menstrual,Soothing Cleanser
U1456,13-17,Oily,Moderate,All over face,Rarely reacts,Alcohol,Anti-aging,Papules,Medium,Medium,Cold,Menstrual,Niacinamide Serum
U0018,45+,Normal,Mild,Jawline and chin,Often reacts,Parabens,Dark spots/Uneven tone,Blackheads,Low,Low,Cold,Luteal,Soothing Cleanser
U0128,13-17,Combination,Mild,All over face,Often reacts,Fragrance,Large pores,Papules,High,High,Moderate,Ovulation,Soothing Cleanser
U0639,45+,Normal,Moderate,Jawline and chin,Sometimes reacts,None,Oily/Shiny skin,Pustules,High,Low,Moderate,Ovulation,Niacinamide Serum
U0928,25-34,Dry,Moderate,T-Zone (forehead/nose),Sometimes reacts,None,Dryness or flakiness,Cyst,Medium,Low,Cold,Follicular,Benzoyl Peroxide Treatment
U0981,25-34,Combination,Mild,T-Zone (forehead/nose),Rarely reacts,Fragrance,Dryness or flakiness,Blackheads,Medium,Low,Cold,Luteal,Niacinamide Serum
U1500,45+,Normal,Mild,Jawline and chin,Sometimes reacts,Parabens,Large pores,Blackheads,Low,Low,Cold,None,Niacinamide Serum
U0191,18-24,Sensitive,Moderate,All over face,Often reacts,Fragrance,Dryness or flakiness,Cyst,Medium,Low,Moderate,,Retinoid Treatment
U1140,25-34,Combination,Moderate,Jawline and chin,Rarely reacts,None,Oily/Shiny skin,Pustules,High,High,Hot,Ovulation,Niacinamide Serum
U0993,35-44,Oily,Severe,All over face,Rarely reacts,None,Dark spots/Uneven tone,Cyst,High,Low,Moderate,Follicular,Benzoyl Peroxide Treatment
U1494,45+,Oily,Mild,Cheeks and jawline,Rarely reacts,None,Acne and breakouts,Blackheads,Medium,High,Hot,,BHA Exfoliant
U1279,18-24,Sensitive,Moderate,All over face,Sometimes reacts,Parabens,Dark spots/Uneven tone,Papules,Low,Medium,Hot,None,Soothing Cleanser
U0607,18-24,Sensitive,Mild,All over face,Rarely reacts,None,Large pores,Papules,Low,High,Moderate,Luteal,Soothing Cleanser
U0181,25-34,Normal,Severe,Jawline and chin,Often reacts,Alcohol,Dryness or flakiness,Cyst,High,Medium,Cold,Luteal,Retinoid Treatment
U0302,25-34,Dry,Moderate,All over face,Often reacts,None,Oily/Shiny skin,Whiteheads,Medium,Medium,Hot,None,Soothing Cleanser
U0497,35-44,Sensitive,Severe,T-Zone (forehead/nose),Rarely reacts,Parabens,Anti-aging,Papules,Medium,Medium,Hot,None,Retinoid Treatment
U1320,25-34,Oily,Mild,Jawline and chin,Sometimes reacts,Alcohol,Dryness or flakiness,Blackheads,High,Low,Moderate,,Niacinamide Serum
U1284,35-44,Combination,Moderate,Jawline and chin,Often reacts,Alcohol,Oily/Shiny skin,Cyst,Medium,High,Cold,,Retinoid Treatment
U1264,45+,Normal,Moderate,Cheeks and jawline,Rarely reacts,Sulfates,Anti-aging,Pustules,High,Low,Cold,Ovulation,Retinoid Treatment
U0518,13-17,Dry,Moderate,All over face,Sometimes reacts,Fragrance,Oily/Shiny skin,Papules,Medium,Low,Moderate,Luteal,Niacinamide Serum
U1070,45+,Oily,Severe,All over face,Often reacts,Parabens,Acne and breakouts,Cyst,High,High,Moderate,Follicular,Retinoid Treatment
U0477,18-24,Dry,Mild,All over face,Often reacts,Parabens,Large pores,Blackheads,High,Low,Hot,,Soothing Cleanser
U0158,25-34,Combination,Moderate,T-Zone (forehead/nose),Rarely reacts,None,Dryness or flakiness,Pustules,Medium,Low,Hot,Menstrual,Niacinamide Serum
U1196,18-24,Normal,Mild,All over face,Rarely reacts,Parabens,Anti-aging,Blackheads,High,Low,Hot,Follicular,Gentle Hydrating Cleanser
U0017,13-17,Oily,Mild,Cheeks and jawline,Often reacts,Fragrance,Dryness or flakiness,Papules,Low,High,Cold,Follicular,Soothing Cleanser
U1073,18-24,Dry,Mild,T-Zone (forehead/nose),Sometimes reacts,Sulfates,Large pores,Blackheads,Medium,High,Hot,,Niacinamide Serum
U0393,25-34,Sensitive,Severe,Jawline and chin,Sometimes reacts,Sulfates,Dryness or flakiness,Cyst,Medium,High,Cold,Menstrual,Retinoid Treatment
U0547,25-34,Sensitive,Severe,All over face,Sometimes reacts,Sulfates,Oily/Shiny skin,Cyst,Low,High,Hot,Luteal,Retinoid Treatment
U0659,18-24,Combination,Severe,Jawline and chin,Sometimes reacts,Sulfates,Anti-aging,Papules,Low,High,Cold,Luteal,Retinoid Treatment
U1253,35-44,Oily,Severe,All over face,Often reacts,None,Acne and breakouts,Cyst,High,Low,Hot,Menstrual,Retinoid Treatment
U1020,13-17,Normal,Severe,T-Zone (forehead/nose),Rarely reacts,Fragrance,Oily/Shiny skin,Cyst,Low,Low,Cold,,Retinoid Treatment
U1285,35-44,Oily,Severe,Cheeks and jawline,,None,Anti-aging,Papules,Low,Medium,Hot,Ovulation,Benzoyl Peroxide Treatment
U0960,25-34,Dry,Mild,Cheeks and jawline,Often reacts,Alcohol,Dryness or flakiness,Pustules,Medium,Medium,Cold,Follicular,Soothing Cleanser
U1439,25-34,Normal,Severe,Jawline and chin,Rarely reacts,None,Large pores,Papules,High,Low,Moderate,Luteal,Benzoyl Peroxide Treatment
U0284,45+,Dry,Severe,Jawline and chin,Often reacts,None,Large pores,Cyst,Low,Medium,Hot,,Retinoid Treatment
U0798,35-44,Oily,Moderate,T-Zone (forehead/nose),Sometimes reacts,,Anti-aging,Cyst,High,Low,Cold,Menstrual,Retinoid Treatment
U0226,13-17,Normal,Severe,All over face,,Fragrance,Acne and breakouts,Cyst,Medium,Low,Moderate,Luteal,Retinoid Treatment
U0027,25-34,Oily,Moderate,Cheeks and jawline,Sometimes reacts,Sulfates,Oily/Shiny skin,Papules,Medium,High,Hot,Menstrual,Niacinamide Serum
U0438,13-17,Oily,Moderate,Cheeks and jawline,Sometimes reacts,Alcohol,Dryness or flakiness,Papules,Medium,High,Moderate,None,Salicylic Acid Cleanser
U1488,13-17,Dry,Moderate,All over face,Often reacts,None,Oily/Shiny skin,Blackheads,High,Medium,Cold,Ovulation,Soothing Cleanser
U0230,25-34,Combination,Moderate,All over face,Sometimes reacts,Alcohol,Acne and breakouts,Papules,Low,Medium,Moderate,Follicular,Salicylic Acid Cleanser
U0038,18-24,Combination,Severe,Jawline and chin,Often reacts,Sulfates,Large pores,Cyst,Medium,High,Cold,,Retinoid Treatment
U0750,13-17,Dry,Mild,Jawline and chin,Often reacts,Alcohol,Oily/Shiny skin,Blackheads,Low,Medium,Moderate,Luteal,Soothing Cleanser
U1046,35-44,Dry,Moderate,Cheeks and jawline,Rarely reacts,Alcohol,Oily/Shiny skin,Blackheads,High,High,Cold,Follicular,Gentle Hydrating Cleanser
U0470,45+,Combination,Moderate,All over face,Sometimes reacts,,Dark spots/Uneven tone,Papules,Low,High,Cold,Follicular,Salicylic Acid Cleanser
U1359,25-34,Sensitive,Moderate,T-Zone (forehead/nose),,,Dark spots/Uneven tone,Pustules,Low,Medium,Moderate,Luteal,Soothing Cleanser
U0713,25-34,Sensitive,Moderate,Cheeks and jawline,Sometimes reacts,,Acne and breakouts,Papules,High,Medium,Moderate,Ovulation,Soothing Cleanser
U0688,18-24,Normal,Mild,Jawline and chin,Sometimes reacts,None,Acne and breakouts,Blackheads,High,Low,Cold,None,Niacinamide Serum
U1408,35-44,Normal,Moderate,Cheeks and jawline,Rarely reacts,Sulfates,Dark spots/Uneven tone,Blackheads,Low,Low,Cold,None,Gentle Hydrating Cleanser
U0640,25-34,Combination,Mild,All over face,Often reacts,Fragrance,Large pores,Blackheads,Low,Low,Moderate,Follicular,Soothing Cleanser
U1323,13-17,Combination,Moderate,All over face,Often reacts,Alcohol,Dryness or flakiness,Blackheads,Low,Low,Hot,Ovulation,Soothing Cleanser
U1219,18-24,Normal,Moderate,T-Zone (forehead/nose),Rarely reacts,Sulfates,Large pores,Blackheads,Low,High,Hot,Luteal,Niacinamide Serum
U1159,13-17,Sensitive,Severe,Jawline and chin,Sometimes reacts,Fragrance,Dark spots/Uneven tone,Cyst,Medium,High,Hot,Menstrual,Retinoid Treatment
U1278,13-17,Normal,Mild,T-Zone (forehead/nose),Often reacts,Parabens,Large pores,Pustules,High,Medium,Moderate,Follicular,Soothing Cleanser
U1393,13-17,Sensitive,Severe,Jawline and chin,Sometimes reacts,None,Oily/Shiny skin,Cyst,Medium,Low,Hot,Follicular,Benzoyl Peroxide Treatment
U0801,18-24,Sensitive,Moderate,Cheeks and jawline,Often reacts,Sulfates,Anti-aging,Blackheads,High,Medium,Cold,Menstrual,Soothing Cleanser
U0161,13-17,Dry,Moderate,All over face,Rarely reacts,Fragrance,Dark spots/Uneven tone,Papules,Medium,High,Hot,None,Gentle Hydrating Cleanser
U0957,35-44,Sensitive,Severe,All over face,Rarely reacts,Parabens,Oily/Shiny skin,Cyst,Low,Medium,Cold,Follicular,Retinoid Treatment
U1187,25-34,Sensitive,Moderate,All over face,Often reacts,Parabens,Oily/Shiny skin,Blackheads,High,Low,Moderate,Follicular,Soothing Cleanser
U0822,18-24,Dry,Mild,Jawline and chin,Often reacts,None,Acne and breakouts,Pustules,Medium,High,Cold,,Soothing Cleanser
U1299,35-44,Oily,Moderate,All over face,Rarely reacts,Fragrance,Acne and breakouts,Papules,Low,Low,Cold,Follicular,Salicylic Acid Cleanser
U0878,18-24,Normal,Severe,Cheeks and jawline,Often reacts,Sulfates,Acne and breakouts,Cyst,Medium,High,Cold,Follicular,Retinoid Treatment
U0914,45+,Dry,Moderate,T-Zone (forehead/nose),Often reacts,,Oily/Shiny skin,Papules,Low,Low,Cold,Menstrual,Soothing Cleanser
U0153,45+,Sensitive,Severe,All over face,Rarely reacts,Fragrance,Acne and breakouts,Cyst,High,High,Moderate,None,Retinoid Treatment
U1403,18-24,Dry,Mild,All over face,Rarely reacts,,Dark spots/Uneven tone,Blackheads,Low,Medium,Cold,,Gentle Hydrating Cleanser
U0510,35-44,Normal,Severe,T-Zone (forehead/nose),Sometimes reacts,Parabens,Oily/Shiny skin,Cyst,Low,High,Moderate,None,Retinoid Treatment
U1136,13-17,Dry,Mild,,Sometimes reacts,None,Dryness or flakiness,Whiteheads,Low,High,Hot,,Gentle Hydrating Cleanser
U1251,13-17,Sensitive,Moderate,Jawline and chin,Sometimes reacts,Parabens,Anti-aging,Whiteheads,Medium,Low,Moderate,Follicular,Soothing Cleanser
U1286,45+,Dry,Moderate,Cheeks and jawline,Sometimes reacts,Sulfates,Dark spots/Uneven tone,Papules,Low,High,Cold,Luteal,Niacinamide Serum
U0104,25-34,Dry,Mild,T-Zone (forehead/nose),Sometimes reacts,Alcohol,Oily/Shiny skin,Blackheads,High,Medium,Cold,None,Gentle Hydrating Cleanser
U0587,35-44,Normal,Moderate,T-Zone (forehead/nose),Sometimes reacts,None,Dark spots/Uneven tone,Pustules,Medium,High,Cold,,Niacinamide Serum
U1357,25-34,Dry,Mild,All over face,Sometimes reacts,None,Large pores,Blackheads,Medium,High,Hot,Follicular,Gentle Hydrating Cleanser
U1144,18-24,Combination,Moderate,All over face,Often reacts,Parabens,Oily/Shiny skin,Blackheads,Low,Medium,Hot,Luteal,Soothing Cleanser
U0054,13-17,Dry,Severe,Cheeks and jawline,Often reacts,None,Oily/Shiny skin,Blackheads,Low,Low,Moderate,Menstrual,Retinoid Treatment
U0152,25-34,Combination,Mild,Jawline and chin,Rarely reacts,Parabens,Oily/Shiny skin,Papules,High,Medium,Moderate,Menstrual,Niacinamide Serum
U0404,18-24,Normal,Moderate,Cheeks and jawline,Often reacts,,Acne and breakouts,Papules,High,Low,Cold,Follicular,Soothing Cleanser
U1485,25-34,Sensitive,Mild,Cheeks and jawline,Often reacts,Fragrance,Anti-aging,Blackheads,High,Low,Hot,Follicular,Soothing Cleanser
U0208,13-17,Normal,Severe,Jawline and chin,Sometimes reacts,None,Large pores,Cyst,Low,Medium,Cold,None,Benzoyl Peroxide Treatment
U1447,18-24,Combination,Mild,T-Zone (forehead/nose),Sometimes reacts,Sulfates,Large pores,Blackheads,High,High,Hot,Ovulation,BHA Exfoliant
U1123,35-44,Sensitive,Severe,Cheeks and jawline,Sometimes reacts,Sulfates,Large pores,Cyst,Medium,Medium,Hot,Ovulation,Retinoid Treatment
U1347,35-44,Dry,Moderate,T-Zone (forehead/nose),Sometimes reacts,Sulfates,Acne and breakouts,Pustules,High,Medium,Moderate,None,Gentle Hydrating Cleanser
U0009,18-24,Dry,Moderate,All over face,Rarely reacts,None,Dark spots/Uneven tone,Pustules,High,Medium,Moderate,Menstrual,Niacinamide Serum
U1015,45+,Normal,Moderate,All over face,Often reacts,Sulfates,Large pores,Cyst,High,Medium,Hot,Luteal,Retinoid Treatment
U1373,18-24,Sensitive,Severe,All over face,Often reacts,Sulfates,Dark spots/Uneven tone,Papules,Low,Medium,Cold,Luteal,Retinoid Treatment
U1061,35-44,Sensitive,Moderate,Jawline and chin,Rarely reacts,Parabens,Dryness or flakiness,Blackheads,Medium,High,Cold,Follicular,Soothing Cleanser
U0453,13-17,Normal,Mild,Cheeks and jawline,Sometimes reacts,Parabens,Anti-aging,Whiteheads,Medium,Medium,Cold,Luteal,Niacinamide Serum
U0254,18-24,Dry,Mild,T-Zone (forehead/nose),Rarely reacts,Sulfates,Large pores,Papules,Medium,High,Hot,Menstrual,Niacinamide Serum
U0897,18-24,Sensitive,Severe,Cheeks and jawline,Often reacts,Alcohol,Large pores,Cyst,Medium,High,Cold,Menstrual,Retinoid Treatment
U1337,25-34,Dry,Mild,All over face,Sometimes reacts,Parabens,Acne and breakouts,Whiteheads,High,High,Cold,None,Gentle Hydrating Cleanser
U0881,18-24,Dry,Moderate,All over face,Sometimes reacts,Parabens,Acne and breakouts,Cyst,High,Medium,Hot,Luteal,Retinoid Treatment
U1443,13-17,Sensitive,Moderate,T-Zone (forehead/nose),,Sulfates,Large pores,Blackheads,High,Medium,Cold,Follicular,Soothing Cleanser
U0624,13-17,Oily,Mild,T-Zone (forehead/nose),Rarely reacts,Alcohol,Large pores,Pustules,Low,Low,Hot,Follicular,Salicylic Acid Cleanser
U0346,13-17,Combination,Moderate,Jawline and chin,Rarely reacts,Fragrance,Anti-aging,Papules,High,Medium,Hot,Follicular,Niacinamide Serum
U1315,18-24,Sensitive,Mild,Jawline and chin,Often reacts,Sulfates,Anti-aging,Blackheads,Low,Medium,Hot,Ovulation,Soothing Cleanser
U0263,35-44,Dry,Mild,Jawline and chin,Often reacts,Alcohol,Dark spots/Uneven tone,Blackheads,Low,High,Cold,Menstrual,Soothing Cleanser
U0151,25-34,Normal,Moderate,All over face,Often reacts,,Acne and breakouts,Cyst,Medium,High,Cold,Luteal,Retinoid Treatment
U0473,25-34,Oily,Severe,Jawline and chin,Rarely reacts,Alcohol,Anti-aging,Cyst,Low,High,Moderate,,Retinoid Treatment
U0641,25-34,Sensitive,Severe,T-Zone (forehead/nose),Sometimes reacts,Sulfates,Dryness or flakiness,Cyst,Medium,Medium,Cold,,Retinoid Treatment
U0836,18-24,Oily,Mild,All over face,Often reacts,Sulfates,Dark spots/Uneven tone,Blackheads,High,High,Cold,Luteal,Soothing Cleanser
U1440,45+,Normal,Moderate,All over face,Rarely reacts,,Acne and breakouts,Pustules,Medium,Medium,Cold,Menstrual,Niacinamide Serum
U0551,13-17,Dry,Severe,Cheeks and jawline,Sometimes reacts,Parabens,Dark spots/Uneven tone,Pustules,Low,High,Moderate,Follicular,Retinoid Treatment
U0929,35-44,Combination,Moderate,Jawline and chin,Rarely reacts,Alcohol,Acne and breakouts,Blackheads,High,Medium,Cold,Follicular,Niacinamide Serum
U0489,18-24,Oily,Mild,Jawline and chin,Rarely reacts,None,Anti-aging,Blackheads,High,Low,Moderate,Follicular,Niacinamide Serum
U1386,13-17,Oily,Mild,T-Zone (forehead/nose),Sometimes reacts,Fragrance,Large pores,Blackheads,High,Medium,Cold,None,BHA Exfoliant
U1172,18-24,Dry,Mild,Jawline and chin,Often reacts,Fragrance,Large pores,Pustules,Medium,High,Moderate,None,Soothing Cleanser
U0147,25-34,Dry,Mild,T-Zone (forehead/nose),Rarely reacts,Sulfates,Oily/Shiny skin,Blackheads,Low,Medium,Hot,None,Gentle Hydrating Cleanser
U0403,25-34,Oily,Moderate,Jawline and chin,Rarely reacts,Parabens,Dark spots/Uneven tone,Pustules,Low,High,Cold,Ovulation,Niacinamide Serum
U0955,18-24,Oily,Moderate,T-Zone (forehead/nose),Often reacts,Parabens,Large pores,Pustules,Low,Low,Cold,Follicular,Soothing Cleanser
U1435,35-44,Combination,Mild,Jawline and chin,Often reacts,Sulfates,Anti-aging,Blackheads,High,Medium,Hot,Luteal,Soothing Cleanser
U0660,35-44,Combination,Moderate,All over face,Often reacts,Alcohol,Dryness or flakiness,Pustules,Low,Low,Moderate,None,Soothing Cleanser
U0464,35-44,Normal,Mild,All over face,Often reacts,Sulfates,Oily/Shiny skin,Blackheads,High,High,Cold,None,Soothing Cleanser
U0187,13-17,Normal,Severe,Cheeks and jawline,Rarely reacts,Fragrance,Oily/Shiny skin,Cyst,Medium,Low,Cold,None,Retinoid Treatment
U1148,45+,Oily,Mild,Jawline and chin,Rarely reacts,Sulfates,Acne and breakouts,Papules,Low,High,Hot,Menstrual,Niacinamide Serum
U1225,13-17,Normal,Mild,All over face,Rarely reacts,Fragrance,Anti-aging,Blackheads,High,Medium,Cold,Follicular,Gentle Hydrating Cleanser
U0609,35-44,Sensitive,Moderate,All over face,Often reacts,Parabens,Anti-aging,Blackheads,Medium,Low,Hot,Ovulation,Soothing Cleanser
U0144,13-17,Oily,Severe,Cheeks and jawline,Sometimes reacts,None,Dark spots/Uneven tone,Cyst,Low,Low,Moderate,Follicular,Benzoyl Peroxide Treatment
U0752,18-24,Oily,Severe,Jawline and chin,Often reacts,Parabens,Large pores,Pustules,Low,Low,Cold,Luteal,Retinoid Treatment
U0982,35-44,Combination,Moderate,All over face,Often reacts,Fragrance,Anti-aging,Cyst,Medium,High,Moderate,Follicular,Retinoid Treatment
U0198,13-17,Sensitive,Moderate,All over face,Often reacts,Alcohol,Large pores,Papules,Low,Low,Moderate,Follicular,Soothing Cleanser
U0884,45+,Dry,Mild,All over face,,Sulfates,Anti-aging,Cyst,High,High,Hot,Menstrual,Retinoid Treatment
U0280,13-17,Normal,Severe,Jawline and chin,Often reacts,Sulfates,Oily/Shiny skin,Pustules,Medium,High,Moderate,Follicular,Retinoid Treatment
U0294,45+,Dry,Mild,T-Zone (forehead/nose),Sometimes reacts,Sulfates,Dark spots/Uneven tone,Blackheads,High,Medium,Moderate,None,Gentle Hydrating Cleanser
U1394,18-24,Sensitive,Moderate,Cheeks and jawline,Often reacts,Sulfates,Dryness or flakiness,Blackheads,Medium,Medium,Cold,Luteal,Soothing Cleanser
U0401,45+,Sensitive,Moderate,All over face,,Parabens,Dark spots/Uneven tone,Papules,High,Low,Hot,None,Soothing Cleanser
U0123,13-17,Dry,Severe,Jawline and chin,Rarely reacts,Parabens,Large pores,Pustules,Low,Medium,Moderate,Menstrual,Retinoid Treatment
U1208,45+,Sensitive,Mild,Cheeks and jawline,Often reacts,Fragrance,Acne and breakouts,Pustules,Medium,Low,Cold,Ovulation,Soothing Cleanser
U0203,13-17,Dry,Moderate,Cheeks and jawline,Often reacts,Fragrance,Large pores,Blackheads,Low,Medium,Hot,Luteal,Soothing Cleanser
U0836,18-24,Oily,Mild,All over face,Often reacts,Sulfates,Dark spots/Uneven tone,Blackheads,High,High,Cold,Luteal,Soothing Cleanser
U0247,35-44,Sensitive,Mild,Cheeks and jawline,Rarely reacts,,Dark spots/Uneven tone,Blackheads,Low,Medium,Hot,Menstrual,Soothing Cleanser
U1466,13-17,Oily,Mild,Jawline and chin,Rarely reacts,Alcohol,Anti-aging,Papules,Medium,High,Cold,,Niacinamide Serum
U0427,13-17,Oily,Severe,T-Zone (forehead/nose),Rarely reacts,Parabens,Large pores,Pustules,Low,High,Cold,Follicular,Retinoid Treatment
